 time            p2e             vout           
 3.11280000e-08  5.54507545e-07  5.48774775e-01 
 3.12280000e-08  5.54507543e-07  5.48774775e-01 
 3.13280000e-08  5.54507546e-07  5.48774775e-01 
 3.14280000e-08  5.54507543e-07  5.48774775e-01 
 3.15280000e-08  5.54507545e-07  5.48774775e-01 
 3.16280000e-08  5.54507544e-07  5.48774775e-01 
 3.17280000e-08  5.54507544e-07  5.48774775e-01 
 3.18280000e-08  5.54507544e-07  5.48774775e-01 
 3.19280000e-08  5.54507543e-07  5.48774775e-01 
 3.20280000e-08  5.54507546e-07  5.48774775e-01 
 3.21280000e-08  5.54507543e-07  5.48774775e-01 
 3.22280000e-08  5.54507543e-07  5.48774775e-01 
 3.23280000e-08  5.54507546e-07  5.48774775e-01 
 3.24280000e-08  5.54507543e-07  5.48774775e-01 
 3.25280000e-08  5.54507544e-07  5.48774775e-01 
 3.26280000e-08  5.54507545e-07  5.48774775e-01 
 3.27280000e-08  5.54507543e-07  5.48774775e-01 
 3.28280000e-08  5.54507546e-07  5.48774775e-01 
 3.29280000e-08  5.54507543e-07  5.48774775e-01 
 3.30280000e-08  5.54507546e-07  5.48774775e-01 
 3.31280000e-08  5.54507543e-07  5.48774775e-01 
 3.32280000e-08  5.54507545e-07  5.48774775e-01 
 3.33280000e-08  5.54507542e-07  5.48774775e-01 
 3.34280000e-08  5.54507547e-07  5.48774775e-01 
 3.35280000e-08  5.54507543e-07  5.48774775e-01 
 3.36280000e-08  5.54507543e-07  5.48774775e-01 
 3.37280000e-08  5.54507546e-07  5.48774775e-01 
 3.38280000e-08  5.54507543e-07  5.48774775e-01 
 3.39280000e-08  5.54507545e-07  5.48774775e-01 
 3.40280000e-08  5.54507544e-07  5.48774775e-01 
 3.41280000e-08  5.54507543e-07  5.48774775e-01 
 3.42280000e-08  5.54507544e-07  5.48774775e-01 
 3.43280000e-08  5.54507544e-07  5.48774775e-01 
 3.44280000e-08  5.54507544e-07  5.48774775e-01 
 3.45280000e-08  5.54507544e-07  5.48774775e-01 
 3.46280000e-08  5.54507544e-07  5.48774775e-01 
 3.47280000e-08  5.54507544e-07  5.48774775e-01 
 3.48280000e-08  5.54507543e-07  5.48774775e-01 
 3.49280000e-08  5.54507546e-07  5.48774775e-01 
 3.50280000e-08  5.54507543e-07  5.48774775e-01 
 3.51280000e-08  5.54507544e-07  5.48774775e-01 
 3.52280000e-08  5.54507545e-07  5.48774775e-01 
 3.53280000e-08  5.54507545e-07  5.48774775e-01 
 3.54280000e-08  5.54507543e-07  5.48774775e-01 
 3.55280000e-08  5.54507545e-07  5.48774775e-01 
 3.56280000e-08  5.54507544e-07  5.48774775e-01 
 3.57280000e-08  5.54507545e-07  5.48774775e-01 
 3.58280000e-08  5.54507544e-07  5.48774775e-01 
 3.59280000e-08  5.54507543e-07  5.48774775e-01 
 3.60280000e-08  5.54507545e-07  5.48774775e-01 
 3.61280000e-08  5.54507543e-07  5.48774775e-01 
 3.62280000e-08  5.54507544e-07  5.48774775e-01 
 3.63280000e-08  5.54507545e-07  5.48774775e-01 
 3.64280000e-08  5.54507543e-07  5.48774775e-01 
 3.65280000e-08  5.54507546e-07  5.48774775e-01 
 3.66280000e-08  5.54507543e-07  5.48774775e-01 
 3.67280000e-08  5.54507544e-07  5.48774775e-01 
 3.68280000e-08  5.54507544e-07  5.48774775e-01 
 3.69280000e-08  5.54507544e-07  5.48774775e-01 
 3.70280000e-08  5.54507544e-07  5.48774775e-01 
 3.71280000e-08  5.54507543e-07  5.48774775e-01 
 3.72280000e-08  5.54507544e-07  5.48774775e-01 
 3.73280000e-08  5.54507544e-07  5.48774775e-01 
 3.74280000e-08  5.54507544e-07  5.48774775e-01 
 3.75280000e-08  5.54507545e-07  5.48774775e-01 
 3.76280000e-08  5.54507543e-07  5.48774775e-01 
 3.77280000e-08  5.54507545e-07  5.48774775e-01 
 3.78280000e-08  5.54507544e-07  5.48774775e-01 
 3.79280000e-08  5.54507545e-07  5.48774775e-01 
 3.80280000e-08  5.54507543e-07  5.48774775e-01 
 3.81280000e-08  5.54507546e-07  5.48774775e-01 
 3.82280000e-08  5.54507544e-07  5.48774775e-01 
 3.83280000e-08  5.54507543e-07  5.48774775e-01 
 3.84280000e-08  5.54507546e-07  5.48774775e-01 
 3.85280000e-08  5.54507543e-07  5.48774775e-01 
 3.86280000e-08  5.54507545e-07  5.48774775e-01 
 3.87280000e-08  5.54507544e-07  5.48774775e-01 
