 time            p2e             vout           
 1.02280000e-08  1.19815651e-08  5.44794301e-01 
 1.03280000e-08  1.19815636e-08  5.44794301e-01 
 1.04280000e-08  1.19815652e-08  5.44794301e-01 
 1.05280000e-08  1.19815655e-08  5.44794301e-01 
 1.06280000e-08  1.19815639e-08  5.44794301e-01 
 1.07280000e-08  1.19815659e-08  5.44794301e-01 
 1.08280000e-08  1.19815644e-08  5.44794301e-01 
 1.09280000e-08  1.19815626e-08  5.44794301e-01 
 1.10280000e-08  1.19815656e-08  5.44794301e-01 
 1.11280000e-08  1.19815637e-08  5.44794301e-01 
 1.12280000e-08  1.19815653e-08  5.44794301e-01 
 1.13280000e-08  1.19815654e-08  5.44794301e-01 
 1.14280000e-08  1.19815657e-08  5.44794301e-01 
 1.15280000e-08  1.19815623e-08  5.44794301e-01 
 1.16280000e-08  1.19815660e-08  5.44794301e-01 
 1.17280000e-08  1.19815623e-08  5.44794301e-01 
 1.18280000e-08  1.19815654e-08  5.44794301e-01 
 1.19280000e-08  1.19815649e-08  5.44794301e-01 
 1.20280000e-08  1.19815653e-08  5.44794301e-01 
 1.21280000e-08  1.19815635e-08  5.44794301e-01 
 1.22280000e-08  1.19815652e-08  5.44794301e-01 
 1.23280000e-08  1.19815652e-08  5.44794301e-01 
 1.24280000e-08  1.19815657e-08  5.44794301e-01 
 1.25280000e-08  1.19815623e-08  5.44794301e-01 
 1.26280000e-08  1.19815659e-08  5.44794301e-01 
 1.27280000e-08  1.19815640e-08  5.44794301e-01 
 1.28280000e-08  1.19815640e-08  5.44794301e-01 
 1.29280000e-08  1.19815655e-08  5.44794301e-01 
 1.30280000e-08  1.19815656e-08  5.44794301e-01 
 1.31280000e-08  1.19815640e-08  5.44794301e-01 
 1.32280000e-08  1.19815644e-08  5.44794301e-01 
 1.33280000e-08  1.19815640e-08  5.44794301e-01 
 1.34280000e-08  1.19815655e-08  5.44794301e-01 
 1.35280000e-08  1.19815659e-08  5.44794301e-01 
 1.36280000e-08  1.19815607e-08  5.44794301e-01 
 1.37280000e-08  1.19815657e-08  5.44794301e-01 
 1.38280000e-08  1.19815650e-08  5.44794301e-01 
 1.39280000e-08  1.19815651e-08  5.44794301e-01 
 1.40280000e-08  1.19815653e-08  5.44794301e-01 
 1.41280000e-08  1.19815637e-08  5.44794301e-01 
 1.42280000e-08  1.19815655e-08  5.44794301e-01 
 1.43280000e-08  1.19815656e-08  5.44794301e-01 
 1.44280000e-08  1.19815624e-08  5.44794301e-01 
 1.45280000e-08  1.19815660e-08  5.44794301e-01 
 1.46280000e-08  1.19815638e-08  5.44794301e-01 
 1.47280000e-08  1.19815640e-08  5.44794301e-01 
 1.48280000e-08  1.19815652e-08  5.44794301e-01 
 1.49280000e-08  1.19815654e-08  5.44794301e-01 
 1.50280000e-08  1.19815638e-08  5.44794301e-01 
 1.51280000e-08  1.19815658e-08  5.44794301e-01 
 1.52280000e-08  1.19815621e-08  5.44794301e-01 
 1.53280000e-08  1.19815657e-08  5.44794301e-01 
 1.54280000e-08  1.19815655e-08  5.44794301e-01 
 1.55280000e-08  1.19815640e-08  5.44794301e-01 
 1.56280000e-08  1.19815642e-08  5.44794301e-01 
 1.57280000e-08  1.19815658e-08  5.44794301e-01 
 1.58280000e-08  1.19815624e-08  5.44794301e-01 
 1.59280000e-08  1.19815656e-08  5.44794301e-01 
 1.60280000e-08  1.19815651e-08  5.44794301e-01 
 1.61280000e-08  1.19815635e-08  5.44794301e-01 
 1.62280000e-08  1.19815653e-08  5.44794301e-01 
 1.63280000e-08  1.19815653e-08  5.44794301e-01 
 1.64280000e-08  1.19815636e-08  5.44794301e-01 
 1.65280000e-08  1.19815655e-08  5.44794301e-01 
 1.66280000e-08  1.19815655e-08  5.44794301e-01 
 1.67280000e-08  1.19815640e-08  5.44794301e-01 
 1.68280000e-08  1.19815641e-08  5.44794301e-01 
 1.69280000e-08  1.19815655e-08  5.44794301e-01 
 1.70280000e-08  1.19815637e-08  5.44794301e-01 
 1.71280000e-08  1.19815654e-08  5.44794301e-01 
 1.72280000e-08  1.19815656e-08  5.44794301e-01 
 1.73280000e-08  1.19815621e-08  5.44794301e-01 
 1.74280000e-08  1.19815655e-08  5.44794301e-01 
 1.75280000e-08  1.19815652e-08  5.44794301e-01 
 1.76280000e-08  1.19815636e-08  5.44794301e-01 
 1.77280000e-08  1.19815651e-08  5.44794301e-01 
 1.78280000e-08  1.19815652e-08  5.44794301e-01 
 1.79280000e-08  1.19815653e-08  5.44794301e-01 
 1.80280000e-08  1.19815638e-08  5.44794301e-01 
 1.81280000e-08  1.19815638e-08  5.44794301e-01 
 1.82280000e-08  1.19815656e-08  5.44794301e-01 
 1.83280000e-08  1.19815636e-08  5.44794301e-01 
 1.84280000e-08  1.19815652e-08  5.44794301e-01 
 1.85280000e-08  1.19815654e-08  5.44794301e-01 
 1.86280000e-08  1.19815617e-08  5.44794301e-01 
 1.87280000e-08  1.19815648e-08  5.44794301e-01 
 1.88280000e-08  1.19815663e-08  5.44794301e-01 
 1.89280000e-08  1.19815645e-08  5.44794301e-01 
 1.90280000e-08  1.19815647e-08  5.44794301e-01 
 1.91280000e-08  1.19815649e-08  5.44794301e-01 
 1.92280000e-08  1.19815652e-08  5.44794301e-01 
 1.93280000e-08  1.19815636e-08  5.44794301e-01 
 1.94280000e-08  1.19815655e-08  5.44794301e-01 
 1.95280000e-08  1.19815638e-08  5.44794301e-01 
 1.96280000e-08  1.19815658e-08  5.44794301e-01 
 1.97280000e-08  1.19815659e-08  5.44794301e-01 
 1.98280000e-08  1.19815625e-08  5.44794301e-01 
 1.99280000e-08  1.19815643e-08  5.44794301e-01 
 2.00280000e-08  1.19815659e-08  5.44794301e-01 
 2.01280000e-08  1.19815660e-08  5.44794301e-01 
 2.02280000e-08  1.19815625e-08  5.44794301e-01 
 2.03280000e-08  1.19815662e-08  5.44794301e-01 
 2.04280000e-08  1.19815607e-08  5.44794301e-01 
 2.05280000e-08  1.19815654e-08  5.44794301e-01 
 2.06280000e-08  1.19815647e-08  5.44794301e-01 
 2.07280000e-08  1.19815646e-08  5.44794301e-01 
 2.08280000e-08  1.19815648e-08  5.44794301e-01 
 2.09280000e-08  1.19815648e-08  5.44794301e-01 
 2.10280000e-08  1.19815651e-08  5.44794301e-01 
 2.11280000e-08  1.19815654e-08  5.44794301e-01 
 2.12280000e-08  1.19815635e-08  5.44794301e-01 
 2.13280000e-08  1.19815653e-08  5.44794301e-01 
 2.14280000e-08  1.19815654e-08  5.44794301e-01 
 2.15280000e-08  1.19815639e-08  5.44794301e-01 
 2.16280000e-08  1.19815656e-08  5.44794301e-01 
 2.17280000e-08  1.19815658e-08  5.44794301e-01 
 2.18280000e-08  1.19815608e-08  5.44794301e-01 
 2.19280000e-08  1.19815657e-08  5.44794301e-01 
 2.20280000e-08  1.19815653e-08  5.44794301e-01 
 2.21280000e-08  1.19815652e-08  5.44794301e-01 
 2.22280000e-08  1.19815634e-08  5.44794301e-01 
 2.23280000e-08  1.19815651e-08  5.44794301e-01 
 2.24280000e-08  1.19815653e-08  5.44794301e-01 
 2.25280000e-08  1.19815655e-08  5.44794301e-01 
 2.26280000e-08  1.19815640e-08  5.44794301e-01 
 2.27280000e-08  1.19815642e-08  5.44794301e-01 
 2.28280000e-08  1.19815640e-08  5.44794301e-01 
 2.29280000e-08  1.19815655e-08  5.44794301e-01 
 2.30280000e-08  1.19815654e-08  5.44794301e-01 
 2.31280000e-08  1.19815621e-08  5.44794301e-01 
 2.32280000e-08  1.19815654e-08  5.44794301e-01 
 2.33280000e-08  1.19815649e-08  5.44794301e-01 
 2.34280000e-08  1.19815650e-08  5.44794301e-01 
 2.35280000e-08  1.19815651e-08  5.44794301e-01 
 2.36280000e-08  1.19815655e-08  5.44794301e-01 
 2.37280000e-08  1.19815640e-08  5.44794301e-01 
 2.38280000e-08  1.19815641e-08  5.44794301e-01 
 2.39280000e-08  1.19815657e-08  5.44794301e-01 
 2.40280000e-08  1.19815640e-08  5.44794301e-01 
 2.41280000e-08  1.19815638e-08  5.44794301e-01 
 2.42280000e-08  1.19815657e-08  5.44794301e-01 
 2.43280000e-08  1.19815619e-08  5.44794301e-01 
 2.44280000e-08  1.19815652e-08  5.44794301e-01 
 2.45280000e-08  1.19815647e-08  5.44794301e-01 
 2.46280000e-08  1.19815643e-08  5.44794301e-01 
 2.47280000e-08  1.19815666e-08  5.44794301e-01 
 2.48280000e-08  1.19815648e-08  5.44794301e-01 
 2.49280000e-08  1.19815653e-08  5.44794301e-01 
 2.50280000e-08  1.19815640e-08  5.44794301e-01 
 2.51280000e-08  1.19815656e-08  5.44794301e-01 
 2.52280000e-08  1.19815641e-08  5.44794301e-01 
 2.53280000e-08  1.19815644e-08  5.44794301e-01 
 2.54280000e-08  1.19815625e-08  5.44794301e-01 
 2.55280000e-08  1.19815656e-08  5.44794301e-01 
 2.56280000e-08  1.19815651e-08  5.44794301e-01 
 2.57280000e-08  1.19815635e-08  5.44794301e-01 
 2.58280000e-08  1.19815653e-08  5.44794301e-01 
 2.59280000e-08  1.19815633e-08  5.44794301e-01 
 2.60280000e-08  1.19815667e-08  5.44794301e-01 
 2.61280000e-08  1.19815651e-08  5.44794301e-01 
 2.62280000e-08  1.19815639e-08  5.44794301e-01 
 2.63280000e-08  1.19815660e-08  5.44794301e-01 
 2.64280000e-08  1.19815624e-08  5.44794301e-01 
 2.65280000e-08  1.19815660e-08  5.44794301e-01 
 2.66280000e-08  1.19815639e-08  5.44794301e-01 
 2.67280000e-08  1.19815659e-08  5.44794301e-01 
 2.68280000e-08  1.19815641e-08  5.44794301e-01 
 2.69280000e-08  1.19815624e-08  5.44794301e-01 
 2.70280000e-08  1.19815656e-08  5.44794301e-01 
 2.71280000e-08  1.19815652e-08  5.44794301e-01 
 2.72280000e-08  1.19815655e-08  5.44794301e-01 
 2.73280000e-08  1.19815637e-08  5.44794301e-01 
 2.74280000e-08  1.19815656e-08  5.44794301e-01 
 2.75280000e-08  1.19815658e-08  5.44794301e-01 
 2.76280000e-08  1.19815625e-08  5.44794301e-01 
 2.77280000e-08  1.19815661e-08  5.44794301e-01 
 2.78280000e-08  1.19815643e-08  5.44794301e-01 
 2.79280000e-08  1.19815640e-08  5.44794301e-01 
 2.80280000e-08  1.19815658e-08  5.44794301e-01 
 2.81280000e-08  1.19815638e-08  5.44794301e-01 
 2.82280000e-08  1.19815658e-08  5.44794301e-01 
 2.83280000e-08  1.19815640e-08  5.44794301e-01 
 2.84280000e-08  1.19815625e-08  5.44794301e-01 
 2.85280000e-08  1.19815652e-08  5.44794301e-01 
 2.86280000e-08  1.19815649e-08  5.44794301e-01 
 2.87280000e-08  1.19815647e-08  5.44794301e-01 
 2.88280000e-08  1.19815649e-08  5.44794301e-01 
 2.89280000e-08  1.19815651e-08  5.44794301e-01 
 2.90280000e-08  1.19815634e-08  5.44794301e-01 
 2.91280000e-08  1.19815649e-08  5.44794301e-01 
 2.92280000e-08  1.19815649e-08  5.44794301e-01 
 2.93280000e-08  1.19815648e-08  5.44794301e-01 
 2.94280000e-08  1.19815650e-08  5.44794301e-01 
 2.95280000e-08  1.19815653e-08  5.44794301e-01 
 2.96280000e-08  1.19815638e-08  5.44794301e-01 
 2.97280000e-08  1.19815658e-08  5.44794301e-01 
 2.98280000e-08  1.19815622e-08  5.44794301e-01 
 2.99280000e-08  1.19815653e-08  5.44794301e-01 
 3.00280000e-08  1.19815650e-08  5.44794301e-01 
 3.01280000e-08  1.19815648e-08  5.44794301e-01 
 3.02280000e-08  1.19815651e-08  5.44794301e-01 
 3.03280000e-08  1.19815633e-08  5.44794301e-01 
 3.04280000e-08  1.19815651e-08  5.44794301e-01 
 3.05280000e-08  1.19815649e-08  5.44794301e-01 
 3.06280000e-08  1.19815650e-08  5.44794301e-01 
 3.07280000e-08  1.19815651e-08  5.44794301e-01 
 3.08280000e-08  1.19815652e-08  5.44794301e-01 
 3.09280000e-08  1.19815622e-08  5.44794301e-01 
 3.10280000e-08  1.19815653e-08  5.44794301e-01 
 3.11280000e-08  1.19815649e-08  5.44794301e-01 
 3.12280000e-08  1.19815648e-08  5.44794301e-01 
 3.13280000e-08  1.19815651e-08  5.44794301e-01 
 3.14280000e-08  1.19815654e-08  5.44794301e-01 
 3.15280000e-08  1.19815638e-08  5.44794301e-01 
 3.16280000e-08  1.19815657e-08  5.44794301e-01 
 3.17280000e-08  1.19815623e-08  5.44794301e-01 
 3.18280000e-08  1.19815636e-08  5.44794301e-01 
 3.19280000e-08  1.19815649e-08  5.44794301e-01 
 3.20280000e-08  1.19815645e-08  5.44794301e-01 
 3.21280000e-08  1.19815645e-08  5.44794301e-01 
 3.22280000e-08  1.19815644e-08  5.44794301e-01 
 3.23280000e-08  1.19815644e-08  5.44794301e-01 
 3.24280000e-08  1.19815666e-08  5.44794301e-01 
 3.25280000e-08  1.19815648e-08  5.44794301e-01 
 3.26280000e-08  1.19815636e-08  5.44794301e-01 
 3.27280000e-08  1.19815654e-08  5.44794301e-01 
 3.28280000e-08  1.19815654e-08  5.44794301e-01 
 3.29280000e-08  1.19815641e-08  5.44794301e-01 
 3.30280000e-08  1.19815641e-08  5.44794301e-01 
 3.31280000e-08  1.19815658e-08  5.44794301e-01 
 3.32280000e-08  1.19815622e-08  5.44794301e-01 
 3.33280000e-08  1.19815657e-08  5.44794301e-01 
 3.34280000e-08  1.19815653e-08  5.44794301e-01 
 3.35280000e-08  1.19815635e-08  5.44794301e-01 
 3.36280000e-08  1.19815656e-08  5.44794301e-01 
 3.37280000e-08  1.19815657e-08  5.44794301e-01 
 3.38280000e-08  1.19815624e-08  5.44794301e-01 
 3.39280000e-08  1.19815661e-08  5.44794301e-01 
 3.40280000e-08  1.19815624e-08  5.44794301e-01 
 3.41280000e-08  1.19815656e-08  5.44794301e-01 
 3.42280000e-08  1.19815633e-08  5.44794301e-01 
 3.43280000e-08  1.19815650e-08  5.44794301e-01 
 3.44280000e-08  1.19815648e-08  5.44794301e-01 
 3.45280000e-08  1.19815649e-08  5.44794301e-01 
 3.46280000e-08  1.19815651e-08  5.44794301e-01 
 3.47280000e-08  1.19815651e-08  5.44794301e-01 
 3.48280000e-08  1.19815636e-08  5.44794301e-01 
 3.49280000e-08  1.19815656e-08  5.44794301e-01 
 3.50280000e-08  1.19815620e-08  5.44794301e-01 
 3.51280000e-08  1.19815654e-08  5.44794301e-01 
 3.52280000e-08  1.19815649e-08  5.44794301e-01 
 3.53280000e-08  1.19815647e-08  5.44794301e-01 
 3.54280000e-08  1.19815651e-08  5.44794301e-01 
 3.55280000e-08  1.19815652e-08  5.44794301e-01 
 3.56280000e-08  1.19815654e-08  5.44794301e-01 
 3.57280000e-08  1.19815622e-08  5.44794301e-01 
 3.58280000e-08  1.19815653e-08  5.44794301e-01 
 3.59280000e-08  1.19815653e-08  5.44794301e-01 
 3.60280000e-08  1.19815654e-08  5.44794301e-01 
 3.61280000e-08  1.19815637e-08  5.44794301e-01 
 3.62280000e-08  1.19815640e-08  5.44794301e-01 
 3.63280000e-08  1.19815653e-08  5.44794301e-01 
 3.64280000e-08  1.19815657e-08  5.44794301e-01 
 3.65280000e-08  1.19815621e-08  5.44794301e-01 
 3.66280000e-08  1.19815656e-08  5.44794301e-01 
 3.67280000e-08  1.19815652e-08  5.44794301e-01 
 3.68280000e-08  1.19815638e-08  5.44794301e-01 
 3.69280000e-08  1.19815639e-08  5.44794301e-01 
 3.70280000e-08  1.19815652e-08  5.44794301e-01 
 3.71280000e-08  1.19815651e-08  5.44794301e-01 
 3.72280000e-08  1.19815636e-08  5.44794301e-01 
 3.73280000e-08  1.19815652e-08  5.44794301e-01 
 3.74280000e-08  1.19815633e-08  5.44794301e-01 
 3.75280000e-08  1.19815671e-08  5.44794301e-01 
 3.76280000e-08  1.19815615e-08  5.44794301e-01 
 3.77280000e-08  1.19815651e-08  5.44794301e-01 
 3.78280000e-08  1.19815646e-08  5.44794301e-01 
 3.79280000e-08  1.19815645e-08  5.44794301e-01 
 3.80280000e-08  1.19815663e-08  5.44794301e-01 
 3.81280000e-08  1.19815647e-08  5.44794301e-01 
 3.82280000e-08  1.19815652e-08  5.44794301e-01 
 3.83280000e-08  1.19815657e-08  5.44794301e-01 
 3.84280000e-08  1.19815625e-08  5.44794301e-01 
 3.85280000e-08  1.19815661e-08  5.44794301e-01 
 3.86280000e-08  1.19815627e-08  5.44794301e-01 
 3.87280000e-08  1.19815639e-08  5.44794301e-01 
 3.88280000e-08  1.19815651e-08  5.44794301e-01 
 3.89280000e-08  1.19815650e-08  5.44794301e-01 
 3.90280000e-08  1.19815651e-08  5.44794301e-01 
 3.91280000e-08  1.19815651e-08  5.44794301e-01 
 3.92280000e-08  1.19815633e-08  5.44794301e-01 
 3.93280000e-08  1.19815651e-08  5.44794301e-01 
 3.94280000e-08  1.19815651e-08  5.44794301e-01 
 3.95280000e-08  1.19815654e-08  5.44794301e-01 
 3.96280000e-08  1.19815636e-08  5.44794301e-01 
 3.97280000e-08  1.19815654e-08  5.44794301e-01 
 3.98280000e-08  1.19815638e-08  5.44794301e-01 
 3.99280000e-08  1.19815657e-08  5.44794301e-01 
 4.00000000e-08  1.19815665e-08  5.44794301e-01 
 4.00025000e-08 -1.27027421e-06  5.39446384e-01 
 4.00075000e-08 -5.22231997e-07  5.30346962e-01 
 4.00130972e-08  9.90830742e-07  5.20878008e-01 
 4.00197632e-08  1.27730441e-06  5.10155032e-01 
 4.00250000e-08  7.31975426e-07  5.02192282e-01 
 4.00256631e-08  1.10781705e-06  5.02150652e-01 
 4.00269894e-08  1.79795781e-06  5.02349220e-01 
 4.00296420e-08  1.64480589e-06  5.02827641e-01 
 4.00324906e-08  3.42420321e-07  5.03320952e-01 
 4.00381877e-08 -1.53867321e-06  5.04269292e-01 
 4.00495820e-08 -1.45520824e-06  5.06065075e-01 
 4.00723705e-08  3.33768314e-07  5.09342594e-01 
 4.01179476e-08  4.70604505e-07  5.14931785e-01 
 4.01939568e-08 -4.72836594e-08  5.22167153e-01 
 4.02649885e-08 -3.50006351e-08  5.27190740e-01 
 4.03635063e-08  1.81165105e-08  5.32325183e-01 
 4.04635063e-08  1.65164091e-08  5.36076706e-01 
 4.05635063e-08  1.19258545e-08  5.38871562e-01 
 4.06635063e-08  1.16228294e-08  5.41046415e-01 
 4.07635063e-08  1.19402509e-08  5.42810137e-01 
 4.08635063e-08  1.20042916e-08  5.44288979e-01 
 4.09635063e-08  1.19888498e-08  5.45559157e-01 
 4.10635063e-08  1.19811410e-08  5.46667841e-01 
 4.11635063e-08  1.19809017e-08  5.47645700e-01 
 4.12635063e-08  1.19814515e-08  5.48514028e-01 
 4.13635063e-08  1.19815902e-08  5.49288651e-01 
 4.14635063e-08  1.19815817e-08  5.49982030e-01 
 4.15635063e-08  1.19815644e-08  5.50604389e-01 
 4.16635063e-08  1.19815679e-08  5.51164348e-01 
 4.17635063e-08  1.19815634e-08  5.51669291e-01 
 4.18635063e-08  1.19815661e-08  5.52125604e-01 
 4.19635063e-08  1.19815639e-08  5.52538868e-01 
 4.20635063e-08  1.19815644e-08  5.52913900e-01 
 4.21635063e-08  1.19815671e-08  5.53254935e-01 
 4.22635063e-08  1.19815586e-08  5.53565687e-01 
 4.23635063e-08  1.19815650e-08  5.53849419e-01 
 4.24635063e-08  1.19815682e-08  5.54108998e-01 
 4.25635063e-08  1.19815648e-08  5.54346947e-01 
 4.26635063e-08  1.19815638e-08  5.54565488e-01 
 4.27635063e-08  1.19815655e-08  5.54766579e-01 
 4.28635063e-08  1.19815638e-08  5.54951952e-01 
 4.29635063e-08  1.19815656e-08  5.55123137e-01 
 4.30635063e-08  1.19815640e-08  5.55281489e-01 
 4.31635063e-08  1.19815641e-08  5.55428211e-01 
 4.32635063e-08  1.19815640e-08  5.55564372e-01 
 4.33635063e-08  1.19815655e-08  5.55690921e-01 
 4.34635063e-08  1.19815654e-08  5.55808707e-01 
 4.35635063e-08  1.19815638e-08  5.55918485e-01 
 4.36635063e-08  1.19815656e-08  5.56020934e-01 
 4.37635063e-08  1.19815639e-08  5.56116658e-01 
 4.38635063e-08  1.19815660e-08  5.56206204e-01 
 4.39635063e-08  1.19815607e-08  5.56290062e-01 
 4.40635063e-08  1.19815654e-08  5.56368672e-01 
 4.41635063e-08  1.19815650e-08  5.56442434e-01 
 4.42635063e-08  1.19815647e-08  5.56511709e-01 
 4.43635063e-08  1.19815646e-08  5.56576825e-01 
 4.44635063e-08  1.19815649e-08  5.56638079e-01 
 4.45635063e-08  1.19815650e-08  5.56695743e-01 
 4.46635063e-08  1.19815634e-08  5.56750062e-01 
 4.47635063e-08  1.19815670e-08  5.56801264e-01 
 4.48635063e-08  1.19815636e-08  5.56849556e-01 
 4.49635063e-08  1.19815657e-08  5.56895126e-01 
 4.50635063e-08  1.19815621e-08  5.56938151e-01 
 4.51635063e-08  1.19815652e-08  5.56978791e-01 
 4.52635063e-08  1.19815649e-08  5.57017195e-01 
 4.53635063e-08  1.19815648e-08  5.57053500e-01 
 4.54635063e-08  1.19815649e-08  5.57087833e-01 
 4.55635063e-08  1.19815650e-08  5.57120311e-01 
 4.56635063e-08  1.19815650e-08  5.57151045e-01 
 4.57635063e-08  1.19815654e-08  5.57180137e-01 
 4.58635063e-08  1.19815620e-08  5.57207681e-01 
 4.59635063e-08  1.19815652e-08  5.57233765e-01 
 4.60635063e-08  1.19815649e-08  5.57258474e-01 
 4.61635063e-08  1.19815649e-08  5.57281883e-01 
 4.62635063e-08  1.19815650e-08  5.57304065e-01 
 4.63635063e-08  1.19815635e-08  5.57325088e-01 
 4.64635063e-08  1.19815651e-08  5.57345016e-01 
 4.65635063e-08  1.19815655e-08  5.57363908e-01 
 4.66635063e-08  1.19815620e-08  5.57381821e-01 
 4.67635063e-08  1.19815651e-08  5.57398807e-01 
 4.68635063e-08  1.19815646e-08  5.57414916e-01 
 4.69635063e-08  1.19815647e-08  5.57430195e-01 
 4.70635063e-08  1.19815647e-08  5.57444687e-01 
 4.71635063e-08  1.19815649e-08  5.57458435e-01 
 4.72635063e-08  1.19815650e-08  5.57471478e-01 
 4.73635063e-08  1.19815652e-08  5.57483852e-01 
 4.74635063e-08  1.19815652e-08  5.57495593e-01 
 4.75635063e-08  1.19815657e-08  5.57506733e-01 
 4.76635063e-08  1.19815624e-08  5.57517305e-01 
 4.77635063e-08  1.19815641e-08  5.57527337e-01 
 4.78635063e-08  1.19815654e-08  5.57536857e-01 
 4.79635063e-08  1.19815654e-08  5.57545892e-01 
 4.80635063e-08  1.19815635e-08  5.57554467e-01 
 4.81635063e-08  1.19815654e-08  5.57562605e-01 
 4.82635063e-08  1.19815655e-08  5.57570329e-01 
 4.83635063e-08  1.19815639e-08  5.57577661e-01 
 4.84635063e-08  1.19815640e-08  5.57584619e-01 
 4.85635063e-08  1.19815656e-08  5.57591224e-01 
 4.86635063e-08  1.19815641e-08  5.57597494e-01 
 4.87635063e-08  1.19815659e-08  5.57603445e-01 
 4.88635063e-08  1.19815624e-08  5.57609094e-01 
 4.89635063e-08  1.19815660e-08  5.57614456e-01 
 4.90635063e-08  1.19815641e-08  5.57619546e-01 
 4.91635063e-08  1.19815659e-08  5.57624378e-01 
 4.92635063e-08  1.19815625e-08  5.57628965e-01 
 4.93635063e-08  1.19815638e-08  5.57633318e-01 
 4.94635063e-08  1.19815650e-08  5.57637451e-01 
 4.95635063e-08  1.19815649e-08  5.57641375e-01 
 4.96635063e-08  1.19815651e-08  5.57645099e-01 
 4.97635063e-08  1.19815653e-08  5.57648634e-01 
 4.98635063e-08  1.19815657e-08  5.57651990e-01 
 4.99635063e-08  1.19815644e-08  5.57655176e-01 
 5.00635063e-08  1.19815644e-08  5.57658200e-01 
 5.01635063e-08  1.19815627e-08  5.57661070e-01 
 5.02635063e-08  1.19815656e-08  5.57663795e-01 
 5.03635063e-08  1.19815635e-08  5.57666381e-01 
 5.04635063e-08  1.19815649e-08  5.57668837e-01 
 5.05635063e-08  1.19815651e-08  5.57671167e-01 
 5.06635063e-08  1.19815652e-08  5.57673379e-01 
 5.07635063e-08  1.19815653e-08  5.57675479e-01 
 5.08635063e-08  1.19815659e-08  5.57677472e-01 
 5.09635063e-08  1.19815607e-08  5.57679364e-01 
 5.10635063e-08  1.19815657e-08  5.57681160e-01 
 5.11635063e-08  1.19815652e-08  5.57682864e-01 
 5.12635063e-08  1.19815653e-08  5.57684482e-01 
 5.13635063e-08  1.19815637e-08  5.57686017e-01 
 5.14635063e-08  1.19815657e-08  5.57687474e-01 
 5.15635063e-08  1.19815639e-08  5.57688857e-01 
 5.16635063e-08  1.19815639e-08  5.57690170e-01 
 5.17635063e-08  1.19815657e-08  5.57691415e-01 
 5.18635063e-08  1.19815639e-08  5.57692597e-01 
 5.19635063e-08  1.19815640e-08  5.57693719e-01 
 5.20635063e-08  1.19815656e-08  5.57694784e-01 
 5.21635063e-08  1.19815657e-08  5.57695794e-01 
 5.22635063e-08  1.19815643e-08  5.57696752e-01 
 5.23635063e-08  1.19815643e-08  5.57697662e-01 
 5.24635063e-08  1.19815625e-08  5.57698525e-01 
 5.25635063e-08  1.19815654e-08  5.57699344e-01 
 5.26635063e-08  1.19815650e-08  5.57700121e-01 
 5.27635063e-08  1.19815652e-08  5.57700858e-01 
 5.28635063e-08  1.19815636e-08  5.57701557e-01 
 5.29635063e-08  1.19815654e-08  5.57702220e-01 
 5.30635063e-08  1.19815656e-08  5.57702849e-01 
 5.31635063e-08  1.19815622e-08  5.57703446e-01 
 5.32635063e-08  1.19815658e-08  5.57704012e-01 
 5.33635063e-08  1.19815655e-08  5.57704549e-01 
 5.34635063e-08  1.19815623e-08  5.57705058e-01 
 5.35635063e-08  1.19815656e-08  5.57705541e-01 
 5.36635063e-08  1.19815634e-08  5.57705999e-01 
 5.37635063e-08  1.19815652e-08  5.57706433e-01 
 5.38635063e-08  1.19815652e-08  5.57706845e-01 
 5.39635063e-08  1.19815651e-08  5.57707235e-01 
 5.40635063e-08  1.19815656e-08  5.57707605e-01 
 5.41635063e-08  1.19815642e-08  5.57707956e-01 
 5.42635063e-08  1.19815642e-08  5.57708288e-01 
 5.43635063e-08  1.19815639e-08  5.57708603e-01 
 5.44635063e-08  1.19815656e-08  5.57708902e-01 
 5.45635063e-08  1.19815657e-08  5.57709185e-01 
 5.46635063e-08  1.19815623e-08  5.57709452e-01 
 5.47635063e-08  1.19815660e-08  5.57709706e-01 
 5.48635063e-08  1.19815623e-08  5.57709947e-01 
 5.49635063e-08  1.19815654e-08  5.57710174e-01 
 5.50635063e-08  1.19815652e-08  5.57710390e-01 
 5.51635063e-08  1.19815652e-08  5.57710594e-01 
 5.52635063e-08  1.19815637e-08  5.57710787e-01 
 5.53635063e-08  1.19815654e-08  5.57710970e-01 
 5.54635063e-08  1.19815656e-08  5.57711143e-01 
 5.55635063e-08  1.19815638e-08  5.57711306e-01 
 5.56635063e-08  1.19815638e-08  5.57711461e-01 
 5.57635063e-08  1.19815657e-08  5.57711607e-01 
 5.58635063e-08  1.19815639e-08  5.57711746e-01 
 5.59635063e-08  1.19815638e-08  5.57711877e-01 
 5.60635063e-08  1.19815654e-08  5.57712000e-01 
 5.61635063e-08  1.19815651e-08  5.57712117e-01 
 5.62635063e-08  1.19815634e-08  5.57712227e-01 
 5.63635063e-08  1.19815655e-08  5.57712331e-01 
 5.64635063e-08  1.19815654e-08  5.57712429e-01 
 5.65635063e-08  1.19815637e-08  5.57712522e-01 
 5.66635063e-08  1.19815639e-08  5.57712609e-01 
 5.67635063e-08  1.19815655e-08  5.57712692e-01 
 5.68635063e-08  1.19815653e-08  5.57712769e-01 
 5.69635063e-08  1.19815637e-08  5.57712842e-01 
 5.70635063e-08  1.19815657e-08  5.57712911e-01 
