 time            vo              q               p1              p2             
 3.39369802e-05 -4.48419804e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 3.39469802e-05 -4.48419804e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 3.39569802e-05 -4.48419804e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 3.39669802e-05 -4.48419804e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 3.39769802e-05 -4.48419804e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 3.39869802e-05 -4.48419804e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 3.39969802e-05 -4.48419804e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 3.40000000e-05 -4.48419804e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 3.40005000e-05 -4.48419804e-01  5.91581001e-08  0.00000000e+00  0.00000000e+00 
 3.40015000e-05 -4.48419806e-01  5.91581003e-08  0.00000000e+00  0.00000000e+00 
 3.40035000e-05 -4.48419810e-01  5.91580999e-08  0.00000000e+00  0.00000000e+00 
 3.40050000e-05 -4.48419813e-01  5.91581000e-08  0.00000000e+00  0.00000000e+00 
 3.40050017e-05 -4.48419813e-01  3.24677367e-05  2.05868348e-02  0.00000000e+00 
 3.40050051e-05 -4.48419813e-01  3.43204886e-05  6.17605046e-02  0.00000000e+00 
 3.40050120e-05 -4.48419813e-01 -4.42960237e-06  1.44107844e-01  0.00000000e+00 
 3.40050199e-05 -4.48419813e-01 -1.75664893e-05  2.38262171e-01  0.00000000e+00 
 3.40050355e-05 -4.48419813e-01 -8.91632024e-06  4.26570826e-01  0.00000000e+00 
 3.40050417e-05 -4.48419813e-01 -8.83919045e-06  4.99825426e-01  0.00000000e+00 
 3.40050521e-05 -4.48419813e-01 -2.50301485e-05  6.24956356e-01  0.00000000e+00 
 3.40050621e-05 -4.48419813e-01 -6.40057015e-05  7.44925947e-01  0.00000000e+00 
 3.40050715e-05 -4.48419813e-01 -1.15540965e-04  8.57865436e-01  0.00000000e+00 
 3.40050801e-05 -4.48419813e-01 -1.43101421e-04  9.61173276e-01  0.00000000e+00 
 3.40050885e-05 -4.48419813e-01 -1.65424493e-04  1.06232022e+00  0.00000000e+00 
 3.40050963e-05 -4.48419813e-01 -1.51440316e-04  1.15581037e+00  0.00000000e+00 
 3.40051000e-05 -4.48419813e-01 -7.71741803e-05  1.20000000e+00  0.00000000e+00 
 3.40051009e-05 -4.48419813e-01 -5.95801708e-05  1.20000000e+00  0.00000000e+00 
 3.40051026e-05 -4.48419813e-01  3.30028209e-05  1.20000000e+00  0.00000000e+00 
 3.40051052e-05 -4.48419813e-01  2.45361025e-04  1.20000000e+00  0.00000000e+00 
 3.40051090e-05 -4.48419813e-01  4.79082715e-04  1.20000000e+00  0.00000000e+00 
 3.40051146e-05 -4.48419813e-01  5.89689169e-04  1.20000000e+00  0.00000000e+00 
 3.40051206e-05 -4.48419813e-01  5.74718946e-04  1.20000000e+00  0.00000000e+00 
 3.40051266e-05 -4.48419813e-01  5.56278602e-04  1.20000000e+00  0.00000000e+00 
 3.40051311e-05 -4.48419813e-01  3.48215020e-04  1.20000000e+00  0.00000000e+00 
 3.40051364e-05 -4.48419813e-01 -5.91029449e-05  1.20000000e+00  0.00000000e+00 
 3.40051416e-05 -4.48419813e-01 -3.66394045e-04  1.20000000e+00  0.00000000e+00 
 3.40051489e-05 -4.48419813e-01 -4.64244465e-04  1.20000000e+00  0.00000000e+00 
 3.40051554e-05 -4.48419813e-01 -3.41165307e-04  1.20000000e+00  0.00000000e+00 
 3.40051630e-05 -4.48419813e-01 -1.64738306e-04  1.20000000e+00  0.00000000e+00 
 3.40051707e-05 -4.48419813e-01 -4.32202452e-05  1.20000000e+00  0.00000000e+00 
 3.40051809e-05 -4.48419813e-01  2.37761080e-05  1.20000000e+00  0.00000000e+00 
 3.40051934e-05 -4.48419814e-01  3.61919885e-05  1.20000000e+00  0.00000000e+00 
 3.40052122e-05 -4.48419814e-01  2.14327500e-05  1.20000000e+00  0.00000000e+00 
 3.40052404e-05 -4.48419814e-01  3.98070475e-06  1.20000000e+00  0.00000000e+00 
 3.40052939e-05 -4.48419814e-01 -3.41995738e-06  1.20000000e+00  0.00000000e+00 
 3.40053624e-05 -4.48419814e-01 -1.76928800e-06  1.20000000e+00  0.00000000e+00 
 3.40054806e-05 -4.48419815e-01 -3.20556718e-08  1.20000000e+00  0.00000000e+00 
 3.40056442e-05 -4.48419815e-01  1.86484216e-07  1.20000000e+00  0.00000000e+00 
 3.40059714e-05 -4.48419816e-01  8.48638198e-08  1.20000000e+00  0.00000000e+00 
 3.40066258e-05 -4.48419819e-01  5.58142616e-08  1.20000000e+00  0.00000000e+00 
 3.40079347e-05 -4.48419823e-01  5.84676227e-08  1.20000000e+00  0.00000000e+00 
 3.40093923e-05 -4.48419828e-01  5.91748955e-08  1.20000000e+00  0.00000000e+00 
 3.40112484e-05 -4.48419833e-01  5.91646064e-08  1.20000000e+00  0.00000000e+00 
 3.40132001e-05 -4.48419838e-01  5.91580559e-08  1.20000000e+00  0.00000000e+00 
 3.40154566e-05 -4.48419843e-01  5.91580528e-08  1.20000000e+00  0.00000000e+00 
 3.40178293e-05 -4.48419848e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 3.40204822e-05 -4.48419853e-01  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 3.40232848e-05 -4.48419858e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 3.40263667e-05 -4.48419862e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 3.40296363e-05 -4.48419866e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 3.40332011e-05 -4.48419870e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 3.40370007e-05 -4.48419873e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 3.40411315e-05 -4.48419876e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.40455610e-05 -4.48419878e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 3.40503841e-05 -4.48419880e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.40555977e-05 -4.48419882e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 3.40613073e-05 -4.48419883e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.40675470e-05 -4.48419885e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 3.40744517e-05 -4.48419886e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 3.40821135e-05 -4.48419886e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.40907336e-05 -4.48419887e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 3.41005124e-05 -4.48419887e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.41105124e-05 -4.48419887e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.41205124e-05 -4.48419887e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 3.41305124e-05 -4.48419887e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.41405124e-05 -4.48419887e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 3.41505124e-05 -4.48419887e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 3.41605124e-05 -4.48419887e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.41705124e-05 -4.48419887e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 3.41805124e-05 -4.48419887e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.41905124e-05 -4.48419887e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 3.42005124e-05 -4.48419887e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.42105124e-05 -4.48419887e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.42205124e-05 -4.48419887e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 3.42305124e-05 -4.48419887e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.42405124e-05 -4.48419887e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 3.42505124e-05 -4.48419887e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 3.42605124e-05 -4.48419887e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.42705124e-05 -4.48419887e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 3.42805124e-05 -4.48419887e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.42905124e-05 -4.48419887e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 3.43005124e-05 -4.48419887e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 3.43105124e-05 -4.48419887e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 3.43205124e-05 -4.48419887e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 3.43305124e-05 -4.48419887e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 3.43405124e-05 -4.48419887e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 3.43505124e-05 -4.48419886e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 3.43605124e-05 -4.48419886e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
